|Year|Brand|Company|Date|ProductDescription|Reason|Url|
|2022|Power Life|THGH Partners LLC|12/15/2022|High Impact Plant Protein|Food &#x26; Beverages|Undeclared Milk|https://www.fda.gov/safety/recalls-market-withdrawals-safety-alerts/thgh-partners-llc-issues-allergy-alert-undeclared-milk-power-life-plant-protein||
|2022|Utopia Foods Inc|Utopia Foods Inc|12/13/2022|Enoki Mushrooms|Food &#x26; Beverages|Listeria monocytogenes contamination|https://www.fda.gov/safety/recalls-market-withdrawals-safety-alerts/utopia-foods-recalls-enoki-mushrooms-because-possible-health-risk||
|2022|Detect|Detect, Inc.|12/12/2022|Over the counter Covid-19 Test|Medical Devices, Laboratory Tests|There is an increased chance that the tests from the lot numbers listed below may give false negative results|https://www.fda.gov/safety/recalls-market-withdrawals-safety-alerts/voluntary-recall-three-detect-covid-19-test-lots||
|2022|ByHeart|ByHeart|12/11/2022|Whole Nutrition Infant Formula, Milk Based Powder with Iron for 0-12months|Food &#x26; Beverages|Potential for cross-contamination with Cronobacter sakazakii|https://www.fda.gov/safety/recalls-market-withdrawals-safety-alerts/byheart-issues-voluntary-recall-five-batches-its-infant-formula-because-possible-health-risk||
|2022|Lukai|Northern Food I&#x2f;E Inc.|12/07/2022|Sweetened Jujube|Food &#x26; Beverages, Allergens, Fruit&#x2f;Fruit Product|Undeclared Sulfites|https://www.fda.gov/safety/recalls-market-withdrawals-safety-alerts/northern-food-ie-recalls-sweetened-jujube-due-undeclared-sulfites||
|2022|Favorina|Lidl US|12/06/2022|Advent Calendar &#x28;Premium Chocolate with a Creamy Filling&#x29;|Food &#x26; Beverages|Potential presence of Salmonella|https://www.fda.gov/safety/recalls-market-withdrawals-safety-alerts/lidl-voluntarily-recalls-84-oz-favorina-branded-advent-calendar-premium-chocolate-creamy-filling-due||
|2022|Cranberry Sweets|Cranberry Sweets &#x26; More|12/06/2022|Mint Meltaways|Food &#x26; Beverages, Allergens, Chocolate&#x2f;Cocoa Product|Potential or Undeclared Allergen&#x2f;Peanut|https://www.fda.gov/safety/recalls-market-withdrawals-safety-alerts/cranberry-sweets-more-issues-allergy-alert-undeclared-peanuts-mint-meltaways||
|2022|James Farms|Exportadora Compramar|12/03/2022|Frozen Raspberries|Food &#x26; Beverages, Foodborne Illness, Fruit&#x2f;Fruit Product|Hepatitis A|https://www.fda.gov/safety/recalls-market-withdrawals-safety-alerts/exportadora-copramar-recalls-james-farms-frozen-raspberries-due-possible-health-risk||
|2022|Labeling error|Nestle Purina PetCare Company|12/02/2022|Purina Pro Plan Veterinary Diets EN Gastroenteric Low Fat &#x28;PPVD EN Low Fat&#x29; prescription wet dog food|Animal &#x26; Veterinary, Pet Food|Mislabeling|https://www.fda.gov/safety/recalls-market-withdrawals-safety-alerts/nestle-purina-petcare-company-voluntarily-recalls-limited-amount-purina-pro-plan-veterinary-diets-en||
|2022|Red Button Vintage Creamery|Rocky Mountain Pies, LLC|11/29/2022|French Silk Pie|Food &#x26; Beverages, Allergens, Bakery Product&#x2f;Mix|Undeclared almond|https://www.fda.gov/safety/recalls-market-withdrawals-safety-alerts/rocky-mountain-pies-llc-issues-allergy-alert-undeclared-tree-nuts-almonds-red-button-vintage||
|2022|Exela|Exela Pharma Sciences, LLC|11/29/2022|Sodium Bicarbonate Injection, USP, 8.4&#x25;, 50 mEq&#x2f;50 mL vial|Drugs|Vial Breakage|https://www.fda.gov/safety/recalls-market-withdrawals-safety-alerts/exela-pharma-sciences-llc-expands-voluntary-nationwide-recall-sodium-bicarbonate-injection-usp-84-50||
|2022|Weis Quality|Weis Markets|11/23/2022|Premium Sea Salt and Caramel Ripple Ice Cream|Food &#x26; Beverages|Undeclared Soy and Coconut Allergens|https://www.fda.gov/safety/recalls-market-withdrawals-safety-alerts/weis-markets-issues-allergy-alert-weis-quality-premium-sea-salt-and-caramel-ripple-ice-cream-due||
|2022|Phil&#x2019;s Power Pancake|Phil&#x2019;s Power Pancake|11/18/2022|Pancakes in 5 varieties &#x28;mango, raspberry, cranberry, dates, chocolate chip hempseed|Food &#x26; Beverages|Undeclared wheat|https://www.fda.gov/safety/recalls-market-withdrawals-safety-alerts/phils-power-pancake-issues-allergy-alert-undeclared-wheat-phils-power-pancake||
|2022|Fudgeamentals|Fudgeamentals|11/17/2022|Chocolate fudge bites|Food &#x26; Beverages, Allergens, Chocolate&#x2f;Cocoa Product|Undeclared walnuts|https://www.fda.gov/safety/recalls-market-withdrawals-safety-alerts/fudgeamentals-recalls-chocolate-fudge-bites-because-undeclared-walnuts||
|2022|Green Day Produce|Green Day Produce|11/17/2022|Enoki Mushrooms|Food &#x26; Beverages|Potential to be contaminated with Listeria Monocytogenes|https://www.fda.gov/safety/recalls-market-withdrawals-safety-alerts/green-day-produce-inc-recalls-enoki-mushrooms-because-possible-health-risk||
|2022|Healthy Sense and People&#x2019;s Choice|Mason Vitamins Inc.|11/17/2022|Daily multi vitamin with Iron and Women&#x2019;s daily vitamin with iron|Food &#x26; Beverages|Due to Vitamin A, B12, C, E and Pantothenic Acid being lower than declared|https://www.fda.gov/safety/recalls-market-withdrawals-safety-alerts/mason-vitamins-inc-voluntary-recalls-healthy-sense-daily-multiple-iron-tablets-and-peoples-choice||
|2022|Insulet Corporation Omnipod|Insulet Corporation|11/15/2022|Automated Insulin Delivery System|Medical Devices|Issue with the Omnipod 5 Controller charging port and cable|https://www.fda.gov/safety/recalls-market-withdrawals-safety-alerts/insulet-issues-nationwide-voluntary-medical-device-correction-omnipodr-5-controller||
|2022|Boston Baking|Boston Baking, Inc.|11/14/2022|Mini Cinnamon Crumb Cake|Food &#x26; Beverages|Undeclared pecans|https://www.fda.gov/safety/recalls-market-withdrawals-safety-alerts/boston-baking-issues-allergy-alert-undeclared-pecans-boston-baking-mini-cinnamon-crumb-cakes||
|2022|Big Sky Bread Company|Big Sky Bread Company|11/14/2022|Chocolate Chunk Granola and Chocolate Chunk Peanut Butter Chip Granola|Food &#x26; Beverages|Undeclared milk|https://www.fda.gov/safety/recalls-market-withdrawals-safety-alerts/big-sky-bread-company-issues-allergy-alert-undeclared-milk-chocolate-chunk-granola-and-chocolate||
|2022|Giant|Seven Seas International USA, LLC|11/08/2022|Smoked Salmon|Food &#x26; Beverages|Potential Listeria monocytogenes contamination|https://www.fda.gov/safety/recalls-market-withdrawals-safety-alerts/seven-seas-international-usa-llc-voluntarily-recalls-giant-food-private-label-wild-caught-alaskan||
|2022|Adam&#x2019;s Polishes|Adam&#x2019;s Polishes, LLC|11/07/2022|Hand sanitizer|Drugs|Presence of methanol|https://www.fda.gov/safety/recalls-market-withdrawals-safety-alerts/adams-polishes-llc-issues-voluntary-nationwide-recall-hand-sanitizer-due-potential-contamination||
|2022|Gamesa|Comercializadora PepsiCo S. de R.L. de C.V.|11/07/2022|Arcoiris Marshmallow Cookies|Food &#x26; Beverages|Potential presence of Salmonella|https://www.fda.gov/safety/recalls-market-withdrawals-safety-alerts/comercializadora-pepsico-s-de-rl-de-cv-issues-voluntary-recall-gamesar-arcoiris-marshmallow-cookies||
|2022|Insulet Corporation Omnipod DASH|Insulet Corporation|11/05/2022|Personal Diabetes Managers|Medical Devices|Battery issue&#x3a; battery swelling, leakage, and in rare cases, extreme overheating, which has resulted in reports of fire.|https://www.fda.gov/safety/recalls-market-withdrawals-safety-alerts/insulet-issued-voluntary-medical-device-correction-omnipod-dashr-personal-diabetes-manager-october||
|2022|Gibeck&#xae; and Iso-Gard&#xae;|Teleflex Incorporated|11/04/2022|Bacterial and viral filters|Medical Devices|Filter may split or detach during use|https://www.fda.gov/safety/recalls-market-withdrawals-safety-alerts/teleflex-announces-worldwide-recall-gibeckr-iso-gardr-filter||
|2022|Kalera|Kalera Public Limited Company|11/03/2022|Fresh Lettuce Products|Food &#x26; Beverages, Foodborne Illness|Salmonella|https://www.fda.gov/safety/recalls-market-withdrawals-safety-alerts/kalera-voluntarily-recalls-fresh-lettuce-products-because-possible-health-risk||
|2022|NESTL&#xc9;&#xae; TOLL HOUSE&#xae;|Nestle USA|11/03/2022|Edible Chocolate Chip Cookie Dough|Food &#x26; Beverages|Potential for Soft Plastic Film|https://www.fda.gov/safety/recalls-market-withdrawals-safety-alerts/nestle-usa-announces-voluntary-recall-limited-quantity-edible-chocolate-chip-cookie-dough-tubs||
|2022|Cedar Creek Popcorn|Cedar Creek Popcorn|11/01/2022|Old-Fashioned Caramel Holiday Popcorn Box|Food &#x26; Beverages, Allergens, Snack Food Item|Undeclared Wheat|https://www.fda.gov/safety/recalls-market-withdrawals-safety-alerts/issue-gluten-free-labeling-cedar-creek-popcorn-box-containing-gluten||
|2022|Daiso|Daiso California LLC|10/28/2022|Tiramisu Twist Cookies|Food &#x26; Beverages, Allergens, Bakery Product&#x2f;Mix|Undeclared almonds and hazelnuts|https://www.fda.gov/safety/recalls-market-withdrawals-safety-alerts/daiso-issues-allergy-alert-tiramisu-twist-cookies-almonds-and-hazelnuts-not-identified-ingredients||
|2022|Whole Foods Market|Whole Foods Market|10/27/2022|Dipping caramel|Food &#x26; Beverages|Undeclared wheat|https://www.fda.gov/safety/recalls-market-withdrawals-safety-alerts/whole-foods-market-issues-allergy-alert-dipping-caramel-sold-five-stores-colorado-kansas-and||
|2022|Zingerman&#x2019;s|Zingerman&#x2019;s Creamery|10/27/2022|Harvest Pumpkin gelato and Paw Paw gelato|Food &#x26; Beverages|Undeclared eggs|https://www.fda.gov/safety/recalls-market-withdrawals-safety-alerts/zingermans-creamery-issues-allergy-alert-undeclared-egg-paw-paw-and-harvest-pumpkin-gelato||
|2022|Aurobindo Pharma USA, Inc.|Aurobindo Pharma USA, Inc.|10/25/2022|Quinapril and Hydrochlorothiazide Tablets USP, 20mg &#x2f; 12.5mg, 90&#x2019;s HDPE bottle|Drugs|Due to presence of Nitrosamine Drug Substance Related Impurity &#x28;NDSRI&#x29;, N-Nitroso-Quinapril|https://www.fda.gov/safety/recalls-market-withdrawals-safety-alerts/aurobindo-pharma-usa-inc-initiates-voluntary-nationwide-recall-two-2-lots-quinapril-and||
|2022|Mylan Institutional LLC|Mylan Institutional LLC, a Viatris company|10/25/2022|Octreotide Acetate Injection, 500 mcg&#x2f;mL|Drugs|Due to glass particulates|https://www.fda.gov/safety/recalls-market-withdrawals-safety-alerts/mylan-institutional-llc-viatris-company-issues-voluntary-recall-one-lot-octreotide-acetate-injection||
|2022|Bombolo Biscotti|Sotto i Trulli Inc. DBA Bombolo Biscotti|10/25/2022|Assorted Italian Cookies|Food &#x26; Beverages, Allergens, Bakery Product&#x2f;Mix|Undeclared walnuts|https://www.fda.gov/safety/recalls-market-withdrawals-safety-alerts/sotto-i-trulli-inc-dba-bombolo-biscotti-issues-allergy-alert-undeclared-walnut-product||
|2022|Seed Ranch Flavor Co.|Seed Ranch Flavor Co.|10/24/2022|Various sauces|Food &#x26; Beverages|Undeclared soy|https://www.fda.gov/safety/recalls-market-withdrawals-safety-alerts/seed-ranch-flavor-co-issues-allergy-alert-undeclared-soy-umami-everyday-sauce-and-everything-sushi||
|2022|WatchCare|Baxter International Inc.|10/24/2022|Incontinence management system|Medical Devices|Potential for radio frequency &#x28;RF&#x29; interference with other medical devices.|https://www.fda.gov/safety/recalls-market-withdrawals-safety-alerts/baxter-issues-urgent-medical-device-correction-regarding-potential-radio-frequency-interference||
|2022|Mighty Bliss|Whele LLC|10/24/2022|Heating pads|Medical Devices|Use of product may lead to burns, mild shocks, or rashes and irritation|https://www.fda.gov/safety/recalls-market-withdrawals-safety-alerts/whele-llc-announces-national-voluntary-recall-mighty-bliss-electric-heating-pad-due-product-safety||
|2022|Da Cheng|Da Cheng Vegetarian Food Inc.|10/22/2022|Vegan Drumsticks and Vegan Golden Nuggets|Food &#x26; Beverages|Undeclared Egg Protein|https://www.fda.gov/safety/recalls-market-withdrawals-safety-alerts/da-cheng-vegetarian-food-inc-issues-allergy-alert-undeclared-egg-protein-vegan-drumsticks-expansion||
|2022|Dove, Nexxus, Suave, and others|Unilever|10/21/2022|Dry Shampoo Aerosol|Cosmetics, Hair Products|Product Safety&#x2f;Unapproved Ingredient|https://www.fda.gov/safety/recalls-market-withdrawals-safety-alerts/unilever-issues-voluntary-us-recall-select-dry-shampoos-due-potential-presence-benzene||
|2022|Da Cheng|Da Cheng Vegetarian Food Inc.|10/20/2022|Vegan Drumsticks|Food &#x26; Beverages|Undeclared Egg Protein|https://www.fda.gov/safety/recalls-market-withdrawals-safety-alerts/da-cheng-vegetarian-food-inc-issues-allergy-alert-undeclared-egg-protein-vegan-drumsticks||
|2022|Ready Meals and Safeway Inc.|Albertsons Companies|10/19/2022|Chicken Salad Quad &#x26; Chicken Salad Sandwich Club Tray|Food &#x26; Beverages, Allergens, Prepared Food|Undeclared Tree Nuts &#x28;Cashews&#x29;|https://www.fda.gov/safety/recalls-market-withdrawals-safety-alerts/albertsons-companies-voluntarily-recalls-chicken-salad-products-due-undeclared-allergen||
|2022|Hammond&#x2019;s|Hammond&#x2019;s Candies|10/17/2022|Salted Caramel Cookies|Food &#x26; Beverages|Undeclared Peanuts|https://www.fda.gov/safety/recalls-market-withdrawals-safety-alerts/hammonds-candies-issues-allergy-alert-undeclared-peanut-salted-caramel-cookies||
|2022|NESTL&#xc9;&#xae; TOLL HOUSE&#xae;|Nestle USA|10/17/2022|STUFFED Chocolate Chip Cookie Dough with Fudge Filling|Food &#x26; Beverages|Foreign Object|https://www.fda.gov/safety/recalls-market-withdrawals-safety-alerts/nestle-usa-announces-voluntary-recall-nestler-toll-houser-stuffed-chocolate-chip-cookie-dough-fudge||
|2022|Multiple brand names|Abbott|10/14/2022|Ready-to-feed liquid products for infants and children|Food &#x26; Beverages, Infant Formula &#x26; Foods|Potential for spoilage|https://www.fda.gov/safety/recalls-market-withdrawals-safety-alerts/abbott-voluntarily-recalls-certain-lots-2-fl-oz59-ml-bottles-ready-feed-liquid-products-recall-not||
|2022|Exela &#x26; Civica|Exela Pharma Sciences, LLC|10/13/2022|Sodium Bicarbonate Injection, USP, 8.4&#x25;, 50 mEq&#x2f;50 mL vial|Drugs|Vial Breakage|https://www.fda.gov/safety/recalls-market-withdrawals-safety-alerts/exela-pharma-sciences-llc-issues-voluntary-nationwide-recall-sodium-bicarbonate-injection-usp-84-50||
|2022|Craftology|Craftology, LLC dba Dutch Treat Foods|10/12/2022|Pasta Salad|Food &#x26; Beverages, Allergens, Prepared Food|Undeclared cashews|https://www.fda.gov/safety/recalls-market-withdrawals-safety-alerts/craftology-llc-dba-dutch-treat-foods-issues-allergy-alert-undeclared-cashews-craftology-my-happy||
|2022|JLM TUB|Lipari Foods|10/11/2022|Sesame sticks mix and roasted and salted sunflower meat tub products|Food &#x26; Beverages|Undeclared cashews|https://www.fda.gov/safety/recalls-market-withdrawals-safety-alerts/lipari-foods-issues-voluntary-product-recall-specific-sesame-sticks-mix-and-roastedsalted-sunflower||
|2022|Tastykake, Mrs. Freshleys|Flowers Foods, Inc.|10/07/2022|Glazed Pies|Food &#x26; Beverages, Allergens, Snack Food Item|Undeclared Soy Allergen|https://www.fda.gov/safety/recalls-market-withdrawals-safety-alerts/flowers-foods-issues-allergy-alert-undeclared-soy-certain-tastykake-and-mrs-freshleys-glazed-pies||
|2022|H-E-B Meal Simple|Bakkavor USA|10/07/2022|Tomato Basil Soup|Food &#x26; Beverages, Allergens, Soup|Undeclared Milk Allergen|https://www.fda.gov/safety/recalls-market-withdrawals-safety-alerts/bakkavor-usa-issues-allergy-alert-32-ounce-meal-simple-tomato-basil-soup-mislabeling-and-undeclared||
|2022|Caribou Coffee|Cut Fruit Express|10/07/2022|Fruit and Cheese plate 6.2 oz|Food &#x26; Beverages, Foodborne Illness, Prepared Food|Listeria monocytogenes|https://www.fda.gov/safety/recalls-market-withdrawals-safety-alerts/cut-fruit-express-recalls-caribou-coffee-fruit-and-cheese-plate-because-possible-health-risk||
|2022|Earth Grown Vegan|Cuisine Innovations Unlimited LLC|10/07/2022|Earth Grown Vegan Traditional Falafel and Garlic &#x26; Herb Falafel|Food &#x26; Beverages, Foodborne Illness|Potential contamination with shiga toxin-producing E. Coli|https://www.fda.gov/safety/recalls-market-withdrawals-safety-alerts/cuisine-innovations-unlimited-llc-issues-voluntary-recall-two-varieties-earth-grown-frozen-falafel||
|2022|Multiple|Old Europe Cheese, Inc.|10/05/2022|Brie and Camembert Cheeses|Food &#x26; Beverages, Foodborne Illness, Cheese&#x2f;Cheese Product|Listeria monocytogenes|https://www.fda.gov/safety/recalls-market-withdrawals-safety-alerts/old-europe-cheese-inc-expands-voluntary-recall-its-brie-cheeses-due-possible-health-risk||
|2022|Saint Louis|Old Europe Cheese, Inc|10/04/2022|Brie wedges and variable weights|Food &#x26; Beverages, Foodborne Illness, Cheese&#x2f;Cheese Product|Listeria monocytogenes|https://www.fda.gov/safety/recalls-market-withdrawals-safety-alerts/swiss-american-participates-manufacturer-old-europes-recall-brie-and-camembert||
|2022|Zerto Fontal|Whole Foods|09/30/2022|&#x201c;Zerto Fontal&#x201d;, Cheese|Food &#x26; Beverages|Product labeling fails to declare eggs|https://www.fda.gov/safety/recalls-market-withdrawals-safety-alerts/whole-foods-market-issues-allergy-alert-zerto-fontal-cheese-sold-connecticut-new-jersey-and-new-york||
|2022|Diana&#x2019;s|Diana&#x2019;s Bananas, LLC|09/30/2022|Milk Chocolate Banana Babies, 10.5 oz|Food &#x26; Beverages|Undeclared Peanut|https://www.fda.gov/safety/recalls-market-withdrawals-safety-alerts/dianas-bananas-issues-allergy-alert-undelcared-peanuts-milk-chocolate-banana-babies||
|2022|Multiple|Old Europe Cheese, Inc.|09/30/2022|Brie and Camembert Cheeses|Food &#x26; Beverages|Listeria monocytogenes|https://www.fda.gov/safety/recalls-market-withdrawals-safety-alerts/old-europe-cheese-inc-issues-voluntary-recall-its-brie-and-camembert-cheeses-due-possible-health||
|2022|The Chai Box|The Chai Box|09/29/2022|CHAI CONCENTRATE MIX AND CHAI CONCENTRATE UNSWEETENED MIX|Food &#x26; Beverages|Potential under-processing which may lead to Clostridium botulinum contamination.|https://www.fda.gov/safety/recalls-market-withdrawals-safety-alerts/chai-box-announces-voluntary-recall-chai-concentrate-mix-and-chai-concentrate-unsweetened-mix-due||
|2022|Golden State Medical Supply, Incorporated|Golden State Medical Supply, Incorporated|09/29/2022|Clopidogrel 75mg Tablets, Atenolol 25mg Tablets|Drugs|Due to Label Mix-up|https://www.fda.gov/safety/recalls-market-withdrawals-safety-alerts/golden-state-medical-supply-inc-issues-voluntary-nationwide-recall-atenolol-25-mg-tablets-and||
|2022|PRODUCE, Holly Hill|Momyer Distribution Inc|09/28/2022|Dark Chocolate Almonds, 9.5 oz container|Food &#x26; Beverages|Undeclared Milk|https://www.fda.gov/safety/recalls-market-withdrawals-safety-alerts/momyer-distribution-inc-issues-allergy-alert-undeclared-milk-dark-chocolate-almonds||
|2022|My Stellar Lifestyle|Proper Trade LLC&#x2f;My Stellar Lifestyle|09/28/2022|Wonder Pill Capsules|Drugs|Product contains undeclared tadalafil|https://www.fda.gov/safety/recalls-market-withdrawals-safety-alerts/proper-trade-llcmy-stellar-lifestyle-issues-voluntary-nationwide-recall-wonder-pill-capsules-due||
|2022|Auromedics|Eugia US LLC|09/27/2022|Acyclovir Intravenous Product|Drugs|Presence of a dark red, brown and black particulate inside the vial|https://www.fda.gov/safety/recalls-market-withdrawals-safety-alerts/eugia-us-llc-issues-voluntary-nationwide-recall-acyclovir-sodium-injection-500-mg-10-ml-50-mgml-due||
|2022|Tuscan Garden|TreeHouse Foods, Inc.|09/24/2022|Restaurant Style Italian Dressing|Food &#x26; Beverages|Undeclared Allergen&#x2f;Wheat and Soy|https://www.fda.gov/safety/recalls-market-withdrawals-safety-alerts/treehouse-foods-announces-voluntary-recall-certain-tuscan-garden-restaurant-style-italian-dressing||
|2022|Whole Foods Market 365|VanLaw Food Products Inc.|09/23/2022|Organic Creamy Caesar Dressing|Food &#x26; Beverages|Undeclared Soy &#x26; Wheat|https://www.fda.gov/safety/recalls-market-withdrawals-safety-alerts/van-law-food-products-issues-allergy-alert-undeclared-soy-and-wheat-product-expanded||
|2022|Arcade Snacks|Arcade Snacks|09/23/2022|Candy Corn|Food &#x26; Beverages|Undeclared Egg|https://www.fda.gov/safety/recalls-market-withdrawals-safety-alerts/arcade-snacks-issues-allergy-alert-undeclared-egg-candy-corn||
|2022|Melissa&#x2019;s|World Variety Produce Inc.|09/21/2022|Dutch Red Potatoes with Dijon Mustard Sauce|Food &#x26; Beverages, Allergens, Gravy&#x2f;Sauces|Undeclared Egg|https://www.fda.gov/safety/recalls-market-withdrawals-safety-alerts/world-variety-produce-inc-voluntarily-recalls-select-lots-melissas-dutch-red-potatoes-dijon-mustard||
|2022|GHGA|GHGA|09/20/2022|Ready-To-Eat Vegetable Products|Food &#x26; Beverages|Listeria monocytogenes|https://www.fda.gov/safety/recalls-market-withdrawals-safety-alerts/ghga-recalls-various-ready-eat-vegetable-products-due-possible-listeria-monocytogenes-contamination||
|2022|Antica Farmacista|Salon Technologies International Inc.|09/19/2022|Ocean Citron Hand Sanitizer|Drugs|Product contains benzene|https://www.fda.gov/safety/recalls-market-withdrawals-safety-alerts/salon-technologies-inc-issues-voluntary-nationwide-recall-antica-ocean-citron-hand-sanitizer-alcohol||
|2022|Multiple brand names|Family Dollar|09/16/2022|Various OTC medical products|Medical Devices|Product was stored outside of labeled temperature requirements.|https://www.fda.gov/safety/recalls-market-withdrawals-safety-alerts/voluntary-recall-certain-over-counter-products-sold-family-dollar-stores-because-they-were-stored||
|2022|Colgate|Family Dollar|09/16/2022|Toothpaste|Drugs|Product was stored outside of labeled temperature requirements|https://www.fda.gov/safety/recalls-market-withdrawals-safety-alerts/voluntary-recall-certain-colgate-products-sold-family-dollar-stores-because-they-were-stored-outside||
|2022|ANKUR|Muktanand Foods Inc.|09/09/2022|Golden Raisin|Food &#x26; Beverages|Undeclared Sulfites|https://www.fda.gov/safety/recalls-market-withdrawals-safety-alerts/muktanand-foods-inc-issues-allergy-alert-ankur-brand-golden-raisin-14-oz-400-gm||
|2022|Philips|Royal Philips&#x2019; subsidiary Philips Respironics|09/06/2022|Certain CPAP or Bi-Level PAP therapy masks with magnetic headgear clips or straps|Medical Devices|potential risk of serious injury|https://www.fda.gov/safety/recalls-market-withdrawals-safety-alerts/philips-respironics-alerts-customers-worldwide-updated-instructions-and-labeling-specific-sleep||
